"filename", "language", "TypeScript", "Prisma", "JSON", "TypeScript JSX", "PostCSS", "JavaScript", "JSON with Comments", "XML", "Markdown", "comment", "blank", "total"
"/home/salem/my-projects/mforu_app/src/app/salon/reservation/components/AddEditReservationModal.tsx", "TypeScript JSX", 0, 0, 0, 269, 0, 0, 0, 0, 0, 7, 25, 301
"/home/salem/my-projects/mforu_app/src/app/salon/reservation/components/DeleteReservationModal.tsx", "TypeScript JSX", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 4, 42
"/home/salem/my-projects/mforu_app/src/app/salon/reservation/components/ReservationFiltersBar.tsx", "TypeScript JSX", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 3, 34
"/home/salem/my-projects/mforu_app/src/app/salon/reservation/components/ReservationStatsCards.tsx", "TypeScript JSX", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"/home/salem/my-projects/mforu_app/src/app/salon/reservation/components/ReservationTable.tsx", "TypeScript JSX", 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 3, 96
"/home/salem/my-projects/mforu_app/src/app/salon/reservation/constants.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"/home/salem/my-projects/mforu_app/src/app/salon/reservation/hooks/useClients.ts", "TypeScript", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/salem/my-projects/mforu_app/src/app/salon/reservation/hooks/useReservations.ts", "TypeScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 56
"/home/salem/my-projects/mforu_app/src/app/salon/reservation/model/Clients.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"/home/salem/my-projects/mforu_app/src/app/salon/reservation/model/Reservations.ts", "TypeScript", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 85
"/home/salem/my-projects/mforu_app/src/app/salon/reservation/page.tsx", "TypeScript JSX", 0, 0, 0, 88, 0, 0, 0, 0, 0, 8, 17, 113
"/home/salem/my-projects/mforu_app/src/app/salon/reservation/types.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"/home/salem/my-projects/mforu_app/src/app/salon/settings/page.tsx", "TypeScript JSX", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"/home/salem/my-projects/mforu_app/src/app/salon/withdrawals/components/AddWithdrawalModal.tsx", "TypeScript JSX", 0, 0, 0, 163, 0, 0, 0, 0, 0, 4, 16, 183
"/home/salem/my-projects/mforu_app/src/app/salon/withdrawals/components/DeleteWithdrawalModal.tsx", "TypeScript JSX", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 4, 46
"/home/salem/my-projects/mforu_app/src/app/salon/withdrawals/components/WithdrawalFilters.tsx", "TypeScript JSX", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 7, 72
"/home/salem/my-projects/mforu_app/src/app/salon/withdrawals/components/WithdrawalStatsCards.tsx", "TypeScript JSX", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 7, 71
"/home/salem/my-projects/mforu_app/src/app/salon/withdrawals/components/WithdrawalTable.tsx", "TypeScript JSX", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 3, 78
"/home/salem/my-projects/mforu_app/src/app/salon/withdrawals/hooks/useEmployees.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"/home/salem/my-projects/mforu_app/src/app/salon/withdrawals/hooks/useWithdrawals.ts", "TypeScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45
"/home/salem/my-projects/mforu_app/src/app/salon/withdrawals/model/Employees.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/salem/my-projects/mforu_app/src/app/salon/withdrawals/model/Withdrawals.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 65
"/home/salem/my-projects/mforu_app/src/app/salon/withdrawals/page.tsx", "TypeScript JSX", 0, 0, 0, 90, 0, 0, 0, 0, 0, 6, 14, 110
"/home/salem/my-projects/mforu_app/src/app/salon/withdrawals/types.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"/home/salem/my-projects/mforu_app/src/app/style/hero.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3
"/home/salem/my-projects/mforu_app/src/app/unauthorized/page.tsx", "TypeScript JSX", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 4, 33
"/home/salem/my-projects/mforu_app/src/components/Navbar.tsx", "TypeScript JSX", 0, 0, 0, 55, 0, 0, 0, 0, 0, 4, 7, 66
"/home/salem/my-projects/mforu_app/src/components/Providers.tsx", "TypeScript JSX", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"/home/salem/my-projects/mforu_app/src/components/Sidebar.tsx", "TypeScript JSX", 0, 0, 0, 183, 0, 0, 0, 0, 0, 16, 18, 217
"/home/salem/my-projects/mforu_app/src/components/common/DashCard.tsx", "TypeScript JSX", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 3, 22
"/home/salem/my-projects/mforu_app/src/hooks/useAuth.ts", "TypeScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 60
"/home/salem/my-projects/mforu_app/src/hooks/useSalonId.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/home/salem/my-projects/mforu_app/src/hooks/useUsers.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/home/salem/my-projects/mforu_app/src/lib/auth.ts", "TypeScript", 83, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 100
"/home/salem/my-projects/mforu_app/src/lib/math.ts", "TypeScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 15, 11, 64
"/home/salem/my-projects/mforu_app/src/lib/password.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/home/salem/my-projects/mforu_app/src/lib/prisma.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"/home/salem/my-projects/mforu_app/src/lib/rbac.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 15
"/home/salem/my-projects/mforu_app/src/modules/tasks/task.repository.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 21
"/home/salem/my-projects/mforu_app/src/modules/tasks/task.service.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 33
"/home/salem/my-projects/mforu_app/src/modules/visits/visit.repository.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 18
"/home/salem/my-projects/mforu_app/src/modules/visits/visit.service.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 26
"/home/salem/my-projects/mforu_app/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 1, 35
"Total", "-", 14814, 158, 11887, 8985, 46, 22, 34, 5, 56, 7112, 3193, 46312
